0.000000000000000000e+00 5.014427200000000084e-01 1.954786659999999898e+00 1.978875900000000021e-01 1.476914800000000139e-01 1.605907799999999885e-01 1.612734100000000059e-01 6.404701999999999618e-02
5.000000000000000104e-03 5.018841914469278631e-01 1.950401835625489744e+00 1.975590586948859362e-01 1.476116122904284067e-01 1.601040499395712802e-01 1.611688255231882860e-01 6.396985601686608347e-02
1.000000000000000021e-02 -1.011765606700476073e-03 7.529065075698423808e-03 -1.818578151719661739e-04 2.788514348358518322e-04 -1.684844312384922846e-04 9.927336678995778586e-04 -1.169692349812780381e-05
1.499999999999999944e-02 -2.009240976024612504e-03 -1.517065646386298603e-03 -1.195587105114861819e-03 -3.143377537569457848e-04 1.033547043948990392e-03 1.585993283547477062e-04 1.320772738737042355e-04
2.000000000000000042e-02 1.087099632493045143e-03 -2.582931907832671566e-03 7.256538555948517351e-04 3.267418621798724937e-04 1.209534796086010762e-04 -4.224327260298766371e-05 4.131554446741920072e-06
2.500000000000000139e-02 -5.487215422507294056e-04 -1.370380495316668966e-02 -5.439603765599850330e-04 2.220261632058025288e-04 2.698775582344048463e-04 -5.210647823315600049e-04 2.108888527952850226e-04
2.999999999999999889e-02 -8.480272761595210361e-04 3.397625214675763314e-04 -8.475108731338978332e-05 -2.761473688105183367e-04 -2.318737066067944053e-04 -4.735352536550949468e-04 -1.647942993835378256e-04
3.500000000000000333e-02 -1.809145452775979049e-04 -9.346494122895690915e-04 -4.642507053885786927e-04 -5.130182965668633657e-04 -4.761953296568188277e-04 3.641069349232358343e-04 -1.530740287977755030e-04
4.000000000000000083e-02 1.173471103014970835e-03 -8.818304045204467673e-04 7.356359106130014531e-04 -2.438486563645637884e-04 7.133106179956590813e-04 4.307554802476781103e-04 9.418603589180859443e-06
4.499999999999999833e-02 -1.241811322477250632e-03 -8.141737731422085678e-03 -1.807583294595145197e-05 2.856621950826858489e-04 -5.594162419583482938e-04 -9.350692945701164155e-04 9.217162737475975026e-05
